cell_id,latitude,longitude,ward_name,zone,distance_to_yamuna_m,rain_1h_mm,rain_3h_mm,rain_24h_mm,rain_forecast_3h_mm,elevation_m,slope_percent,impervious_ratio,drain_density,drain_capacity_score,drain_blockage_risk,yamuna_level_m,flooded_before,flood_frequency,citizen_reports_count,avg_reported_depth_cm,max_flood_depth_cm,flood_risk_level
1468,28.5418,77.0545,Dwarka Sector 13,South West,9492.1,22.9,75.9,131.6,83.1,216.3,1.9,0.67,0.44,0.46,0.94,204.9,0,1,12,33.6,90.7,2
1469,28.6691,77.1517,Paschim Vihar,West,6678.0,11.1,36.6,70.3,39.5,223.6,2.8,0.6,0.63,0.67,0.64,204.4,0,1,0,1.8,0,1
1470,28.5333,77.2666,Govindpuri,South,4774.1,2.0,4.8,12.8,5.3,225.7,3.1,0.87,0.54,0.78,0.42,203.5,0,0,0,4.4,10.2,0
1471,28.5212,77.2258,Ambedkar Nagar,South,5200.2,12.5,31.8,58.6,39.5,227.8,1.6,0.75,0.41,0.61,0.61,204.5,0,0,2,7.8,13.5,1
1472,28.5951,77.0836,Janakpuri C Block,West,6433.6,5.2,13.7,35.7,15.8,216.0,5.4,0.76,0.49,0.7,0.46,203.4,0,1,2,4.4,13.3,0
1473,28.5538,77.181,Saket,South,5479.7,3.8,11.1,30.1,13.7,221.3,3.9,0.76,0.6,0.8,0.58,203.6,0,0,1,3.2,12.4,0
1474,28.5412,77.291,Jamia Nagar,South East,4576.1,9.5,29.7,73.4,33.9,217.9,3.5,0.74,0.51,0.68,0.58,204.3,0,0,3,4.4,7.0,1
1475,28.5521,77.1694,Saket Block C,South,5517.6,22.0,61.3,116.7,66.7,222.2,5.0,0.84,0.66,0.5,0.77,205.1,0,1,4,17.7,27.2,2
1476,28.6447,77.12,Raja Garden,West,6115.9,1.6,4.5,12.5,5.5,218.3,3.3,0.59,0.56,0.8,0.36,203.2,0,0,3,5.3,12.0,0
1477,28.7278,77.1449,Ashok Vihar,North West,6286.6,8.0,19.9,43.6,21.6,222.8,4.9,0.72,0.65,0.78,0.59,203.6,0,0,1,0,14.3,0
1478,28.6698,77.0726,Nangloi,North West,8706.3,22.7,61.9,108.8,76.7,223.5,4.1,0.79,0.39,0.58,0.7,204.2,0,1,5,11.6,10.6,1
1479,28.5744,77.2501,Lajpat Nagar,South East,4130.5,18.1,52.5,97.7,58.0,224.5,4.0,0.56,0.4,0.62,0.73,204.4,0,0,3,7.6,5.3,1
1480,28.5625,77.0865,Dwarka Sector 4,South West,8843.9,3.7,12.1,32.6,14.9,218.3,3.5,0.57,0.46,0.79,0.4,203.7,0,1,4,2.8,12.4,0
1481,28.6138,77.1882,Old Delhi,Central,3323.6,3.3,8.3,22.8,9.5,216.5,4.4,0.71,0.65,0.75,0.39,203.5,0,1,3,1.3,0.7,0
1482,28.5291,77.2145,Ambedkar Nagar,South,5064.6,3.1,8.8,21.6,10.7,225.3,1.3,0.58,0.61,0.75,0.48,203.5,0,1,2,2.7,2.5,0
1483,28.5823,77.0629,Chhawla,South West,8731.1,1.3,4.1,13.2,4.5,221.7,1.2,0.73,0.59,0.87,0.4,203.1,0,1,1,9.0,9.1,0
1484,28.5194,77.3044,Noonka,South East,4477.7,2.2,6.9,17.9,8.2,224.7,5.2,0.89,0.41,0.87,0.3,203.5,0,1,3,8.0,2.5,0
1485,28.6094,77.1871,Old Delhi,Central,3439.9,2.7,7.1,18.9,8.5,214.6,2.9,0.78,0.42,0.72,0.43,203.1,0,1,1,6.6,0,0
1486,28.7218,77.1057,Sultanpur,North West,6518.5,10.9,27.0,58.2,32.9,222.3,3.2,0.82,0.57,0.68,0.67,204.4,0,1,0,1.8,11.0,1
1487,28.5292,77.275,Okhla Industrial Area,South East,4162.5,19.4,48.7,105.1,54.0,221.7,1.0,0.91,0.54,0.6,0.67,204.3,0,1,2,0,0,1
1488,28.5715,77.2248,Greater Kailash Part 1,South,5131.2,6.0,15.7,33.6,17.8,226.3,4.6,0.67,0.37,0.73,0.5,203.5,0,1,2,1.5,2.3,0
1489,28.5592,77.1153,Mahipalpur,West,7301.3,7.8,26.1,58.4,27.5,222.0,3.1,0.66,0.69,0.73,0.54,203.8,0,1,0,1.1,3.5,1
1490,28.595,77.096,Mahavir Enclave,South West,8268.7,10.2,27.3,64.2,32.9,222.7,4.1,0.81,0.53,0.67,0.55,204.3,0,0,0,8.7,7.8,0
1491,28.5805,77.0912,Dwarka Sector 2,South West,8771.1,1.2,2.9,7.8,3.1,219.6,5.2,0.55,0.67,0.77,0.45,203.3,0,1,0,2.5,2.3,0
1492,28.5313,77.0356,Dwarka Sector 23,South West,9447.8,4.8,16.7,36.1,18.3,219.7,1.7,0.75,0.67,0.75,0.56,203.5,0,1,2,1.1,0,0
1493,28.5568,77.2156,Greater Kailash Part 1,South,5392.4,3.8,9.2,25.8,9.8,227.1,2.2,0.89,0.56,0.75,0.47,203.5,0,1,2,2.3,0,0
1494,28.6471,77.3064,Anand Vihar,East,1514.1,20.6,49.9,95.7,61.3,210.5,1.6,0.71,0.51,0.63,0.73,204.2,0,0,6,17.3,50.1,0
1495,28.6696,77.2297,Kamla Nagar,North,4245.2,15.8,40.5,78.8,47.8,224.6,1.3,0.7,0.4,0.64,0.69,204.4,0,0,1,0,10.6,1
1496,28.619,77.2858,Karkardooma,East,2068.1,14.3,34.8,68.8,41.7,210.4,4.9,0.71,0.39,0.7,0.66,204.5,0,1,0,0,0,1
1497,28.5407,77.2641,Okhla Phase 3,South East,4078.0,16.7,46.5,91.7,52.2,224.6,1.7,0.75,0.48,0.65,0.66,204.8,0,1,0,0,3.4,1
1498,28.7038,77.0814,Kirari,North West,8507.7,1.6,4.8,14.9,5.8,217.2,2.8,0.85,0.61,0.78,0.32,203.0,0,1,4,1.6,11.3,0
1499,28.6143,77.026,Najafgarh Extension,South West,8012.9,18.5,66.0,125.2,72.7,222.8,3.7,0.7,0.36,0.52,0.91,205.4,0,0,7,20.6,49.8,2
1500,28.553,77.0499,Dwarka Sector 12,South West,9267.7,14.6,48.7,94.6,55.0,216.1,4.7,0.57,0.42,0.59,0.68,204.6,0,0,5,32.3,23.3,1
1501,28.6672,77.2235,Tis Hazari,Central,3630.6,10.7,33.9,62.3,36.7,219.1,3.4,0.62,0.64,0.62,0.53,204.3,0,0,4,3.6,13.3,0
1502,28.781,77.0335,Bawana,North West,9474.1,5.5,13.2,28.2,15.2,222.9,1.2,0.81,0.39,0.68,0.41,203.2,0,1,0,0.0,12.3,0
1503,28.7054,77.0779,Pehladpur,North West,6894.4,0.7,2.3,6.8,2.5,222.9,1.4,0.68,0.5,0.75,0.47,203.1,0,0,0,4.3,10.7,0
1504,28.5618,77.0745,Dwarka Sector 5,South West,8945.6,27.4,70.6,126.1,74.1,221.3,3.4,0.85,0.66,0.5,0.84,204.7,0,0,7,16.9,33.5,2
1505,28.6225,77.1874,Old Delhi,Central,3209.2,24.2,59.4,103.1,69.4,217.9,2.7,0.8,0.65,0.6,0.8,204.8,0,0,5,31.6,27.6,2
1506,28.5355,77.204,Hauz Khas,South East,4655.8,18.8,56.9,101.0,71.1,220.4,1.1,0.55,0.52,0.52,0.71,204.7,0,1,0,14.9,12.4,2
1507,28.6506,77.2302,Chandni Chowk,Central,3044.1,16.4,51.4,90.3,54.1,217.0,1.1,0.86,0.42,0.63,0.78,204.4,0,0,4,12.2,21.3,1
1508,28.5374,77.2588,Kalkaji,South,4720.8,5.0,16.7,44.8,19.8,225.9,3.2,0.82,0.43,0.76,0.53,203.4,0,0,2,5.1,5.0,0
1509,28.6495,77.2708,Shakarpur,East,2669.5,22.3,54.8,93.8,63.0,210.7,1.3,0.89,0.53,0.62,0.79,204.4,0,0,8,18.7,52.8,1
1510,28.7632,77.0559,Rohini Sector 12,North West,8208.8,12.1,28.8,54.0,34.0,223.3,1.4,0.58,0.72,0.7,0.55,204.5,0,0,0,0,2.2,0
1511,28.5447,77.2895,Jamia Nagar,South East,4507.3,33.3,87.9,143.5,98.3,222.8,3.0,0.62,0.59,0.51,0.88,206.0,0,0,17,34.9,94.5,2
1512,28.5369,77.2409,Chittaranjan Park,South,4950.1,18.3,53.6,92.8,59.5,225.8,1.4,0.57,0.36,0.67,0.67,204.2,0,0,2,0,3.5,1
1513,28.5388,77.0396,Dwarka Sector 23,South West,9540.8,13.5,32.6,73.4,35.3,223.7,3.3,0.56,0.59,0.73,0.53,204.4,0,1,3,3.9,8.7,1
1514,28.5637,77.2253,Defence Colony,South East,4149.3,20.3,63.9,107.9,75.2,220.3,1.2,0.87,0.52,0.55,0.75,204.8,0,0,11,36.8,30.7,2
1515,28.738,77.0133,Rohini Sector 23,North West,9154.4,3.6,8.6,23.5,9.9,224.3,2.3,0.8,0.7,0.81,0.5,203.4,0,0,2,3.9,4.7,0
1516,28.6954,77.0744,Kirari,North West,8414.8,6.7,17.6,49.6,18.7,215.2,5.2,0.67,0.54,0.77,0.5,203.8,0,1,0,0,1.0,0
1517,28.6829,77.3047,Seemapuri,East,1128.3,12.4,38.1,73.9,40.7,205.4,5.4,0.85,0.42,0.66,0.56,203.9,0,0,3,18.5,21.9,0
1518,28.5639,77.181,Saket Block C,South,5303.2,5.3,15.0,41.7,18.0,221.8,4.4,0.8,0.71,0.73,0.58,203.2,0,0,1,7.5,4.1,0
1519,28.5428,77.1918,Green Park,South,5614.2,29.3,83.0,145.8,96.6,221.4,1.7,0.72,0.67,0.46,0.94,205.7,0,0,18,37.3,92.3,2
1520,28.5259,77.2777,Okhla Phase 2,South East,4076.1,13.3,38.4,72.7,43.2,223.3,3.5,0.91,0.65,0.6,0.53,204.1,0,0,2,3.7,16.0,1
1521,28.6171,77.103,Dabri,South West,8107.4,0.8,2.5,6.3,3.0,223.7,2.2,0.62,0.61,0.77,0.37,203.4,0,0,3,6.6,7.1,0
1522,28.731,77.233,Wazirabad,North,3828.2,10.7,33.4,75.8,41.1,223.6,3.8,0.63,0.68,0.66,0.58,204.3,0,1,1,0,2.7,0
1523,28.5246,77.2819,Okhla Phase 3,South East,4086.3,3.1,8.2,18.9,10.1,221.0,3.8,0.75,0.62,0.73,0.34,203.1,0,1,3,1.6,3.3,0
1524,28.7583,77.0511,Rohini Sector 9,North,7466.3,22.7,70.5,118.4,77.0,221.9,2.4,0.83,0.46,0.45,0.79,205.9,0,0,15,59.5,66.2,2
1525,28.6706,77.1549,Paschim Vihar,West,6640.8,12.9,31.4,73.8,33.7,222.9,4.9,0.69,0.71,0.67,0.57,203.8,0,1,1,0,0,0
1526,28.5228,77.1233,Bijwasan,North West,9226.2,3.1,10.6,26.2,12.3,218.6,3.6,0.69,0.47,0.71,0.4,203.5,0,0,0,2.1,1.1,0
1527,28.5798,77.2287,Lodhi Colony,South,4999.1,3.9,10.1,23.3,11.6,224.3,2.0,0.89,0.7,0.88,0.31,203.2,0,1,1,4.1,8.0,0
1528,28.5294,77.2724,Sarita Vihar,South,4691.2,5.7,14.6,30.3,16.6,222.6,1.4,0.85,0.44,0.8,0.53,203.7,0,0,1,5.1,8.7,0
1529,28.7042,77.1712,Azadpur,North,5394.1,11.2,31.9,69.9,36.9,215.1,2.5,0.66,0.65,0.7,0.53,203.8,0,0,2,0,0,0
1530,28.5074,77.2582,Tuglakabad,South,4508.4,2.0,5.2,13.0,6.2,224.0,1.1,0.63,0.49,0.77,0.33,203.5,0,0,0,0.1,0,0
1531,28.6615,77.2299,Nabi Karim,Central,3294.1,11.4,29.0,56.1,30.8,216.7,1.2,0.75,0.65,0.69,0.64,204.1,0,1,0,2.3,0,0
1532,28.6538,77.2146,Ballimaran,Central,2881.5,21.0,69.2,134.6,81.3,215.6,5.3,0.65,0.58,0.54,0.87,205.5,0,1,15,28.5,94.6,2
1533,28.5314,77.2602,Kalkaji,South,4845.4,2.6,6.4,20.1,7.3,228.3,3.4,0.75,0.55,0.85,0.32,203.2,0,1,1,5.2,5.2,0
1534,28.7529,77.0619,Rohini Sector 8,North,7081.8,22.5,72.6,118.2,84.8,216.1,2.7,0.59,0.7,0.55,0.81,205.6,0,1,18,35.2,89.7,2
1535,28.6438,77.2331,Jama Masjid,Central,3087.7,16.3,42.2,79.8,51.7,216.7,4.1,0.79,0.67,0.71,0.56,204.1,0,0,0,7.0,8.0,0
1536,28.7001,77.1923,Adarsh Nagar,North,5185.3,21.1,65.8,111.9,71.2,222.0,2.7,0.89,0.59,0.59,0.85,205.5,0,1,6,34.3,22.4,2
1537,28.7484,77.0069,Rohini Sector 25,North West,9589.6,23.8,57.1,101.8,63.1,224.6,3.6,0.81,0.61,0.61,0.67,204.6,0,0,1,8.8,12.9,2
1538,28.5425,77.1832,Green Park,South,5808.2,2.7,8.0,22.8,8.5,226.6,2.4,0.76,0.47,0.77,0.36,203.1,0,1,4,3.6,0,0
1539,28.51,77.2822,Madanpur Khadar,South East,4538.7,23.2,66.3,120.1,73.7,219.3,4.0,0.69,0.5,0.56,0.81,204.8,0,0,8,25.2,50.2,2
1540,28.5872,77.0425,Dwarka Sector 21,South West,8483.5,19.8,59.0,106.2,63.7,224.5,2.8,0.92,0.54,0.63,0.7,204.4,0,0,5,18.5,22.7,2
1541,28.7347,77.0168,Rohini Sector 24,North West,9166.2,21.9,73.7,141.7,85.1,215.0,3.8,0.63,0.49,0.46,0.81,204.6,0,1,13,35.8,65.1,2
1542,28.684,77.1438,Paschim Puri,West,6942.8,1.8,5.4,16.4,6.1,223.5,1.4,0.63,0.72,0.84,0.46,203.1,0,1,0,3.5,6.2,0
1543,28.7107,77.1188,Sultanpur,North West,6691.8,1.3,4.1,12.5,4.8,218.2,3.1,0.75,0.71,0.81,0.48,203.2,0,0,1,0.4,15.1,0
1544,28.5545,77.0896,Dwarka Sector 14,South West,9219.0,28.8,91.4,146.9,98.1,219.8,2.2,0.64,0.37,0.55,0.85,206.0,0,0,7,56.8,77.8,2
1545,28.7385,77.029,Rohini Sector 22,North West,8910.0,12.0,37.1,77.9,40.3,216.5,2.7,0.6,0.5,0.61,0.57,204.5,0,0,1,0,0,1
1546,28.5441,77.2585,Okhla Phase 1,South East,3846.8,12.0,38.6,73.1,41.5,222.5,1.3,0.84,0.62,0.68,0.65,204.4,0,1,0,7.3,6.0,1
1547,28.6617,77.2674,Gandhi Nagar,East,2450.5,23.3,57.7,96.4,64.1,210.9,1.1,0.89,0.41,0.66,0.8,204.5,0,1,7,17.3,37.4,1
1548,28.6126,77.2863,Mayur Vihar Phase 2,East,1768.6,13.2,41.1,79.3,43.4,207.9,4.8,0.9,0.36,0.73,0.65,203.9,0,0,4,8.8,28.7,0
1549,28.5906,77.2172,Jangpura,South East,3974.4,4.0,13.5,35.6,16.7,215.2,1.4,0.8,0.35,0.7,0.44,203.7,0,0,3,0.2,5.5,0
1550,28.6642,77.2251,Tis Hazari,Central,3616.9,18.0,55.3,99.3,66.9,214.1,5.1,0.87,0.56,0.5,0.67,204.5,0,1,6,17.3,46.4,2
1551,28.6579,77.1396,Moti Nagar,West,6159.1,19.2,64.6,114.5,77.8,219.5,4.6,0.91,0.65,0.5,0.78,205.6,0,1,19,57.0,84.5,2
1552,28.7258,77.076,Rithala,North West,8689.3,34.1,86.0,134.9,95.8,219.9,3.4,0.69,0.41,0.47,0.89,205.3,0,1,10,50.7,78.0,2
1553,28.7491,77.0707,Rohini Sector 15,North West,8082.0,16.6,56.5,109.4,62.2,219.1,5.5,0.58,0.6,0.54,0.76,204.3,0,1,1,10.9,27.6,2
1554,28.6429,77.159,Kirti Nagar,West,6175.2,26.8,67.0,118.2,75.6,224.5,2.2,0.78,0.57,0.54,0.79,205.0,0,1,9,18.8,27.2,2
1555,28.5248,77.2633,Govindpuri,South,4751.3,3.0,8.3,18.6,8.8,221.3,1.4,0.57,0.38,0.74,0.44,203.2,0,1,0,1.0,0,0
1556,28.5156,77.3234,Abul Fazal Enclave,South East,4264.8,5.0,16.0,42.7,18.4,223.7,2.6,0.9,0.49,0.76,0.53,203.7,0,0,2,2.0,0,0
1557,28.6821,77.3049,Seemapuri,East,1016.9,5.3,14.5,30.0,16.1,211.6,3.3,0.64,0.59,0.67,0.44,203.7,0,1,0,6.8,2.0,0
1558,28.543,77.0775,Dwarka Sector 14,South West,9200.5,8.1,24.9,56.6,27.3,222.6,5.3,0.66,0.71,0.65,0.5,204.4,0,0,1,6.2,11.2,0
1559,28.7429,77.0519,Rohini Sector 16,North West,8740.1,3.3,10.1,26.9,11.6,220.8,3.1,0.73,0.69,0.78,0.5,203.7,0,1,0,2.3,0,0
1560,28.7501,77.0402,Rohini Sector 18,North West,8862.1,6.5,15.5,35.8,18.4,218.9,3.1,0.56,0.44,0.73,0.51,203.7,0,0,1,6.1,0.9,0
1561,28.6341,77.158,Subhash Nagar,West,6311.3,6.9,16.7,41.1,20.1,222.6,2.4,0.7,0.69,0.75,0.53,203.5,0,0,4,9.6,0,0
1562,28.6501,77.1481,Kirti Nagar,West,6012.8,8.0,23.8,56.6,28.5,218.1,5.0,0.85,0.6,0.7,0.59,204.1,0,0,0,4.7,2.8,0
1563,28.7448,77.0442,Rohini Sector 16,North West,8840.1,2.3,6.0,15.4,6.7,217.1,4.6,0.63,0.59,0.81,0.44,203.0,0,1,0,1.9,11.1,0
1564,28.68,77.2881,Yamuna Vihar,East,1560.7,4.7,14.4,36.9,17.5,207.8,5.0,0.81,0.37,0.78,0.47,203.4,1,6,0,0,2.4,0
1565,28.5849,77.0999,Janakpuri A Block,West,6439.8,3.0,8.4,19.7,9.6,220.0,3.6,0.75,0.5,0.8,0.31,203.3,0,1,1,0.3,7.4,0
1566,28.5206,77.0361,Dwarka Sector 25,South West,9933.7,5.5,19.5,48.9,21.3,222.7,3.1,0.76,0.62,0.69,0.49,203.7,0,1,1,0.0,3.8,0
1567,28.679,77.207,Roshanara Road,North,4750.6,4.7,13.3,31.4,15.1,220.5,2.8,0.57,0.65,0.79,0.51,203.8,0,1,2,3.6,2.1,0
1568,28.5575,77.0579,Dwarka Sector 11,South West,9331.8,5.7,13.7,27.8,14.9,215.9,4.2,0.77,0.58,0.8,0.57,203.3,0,0,0,2.5,0,0
1569,28.6296,77.2135,Connaught Place,Central,3344.7,1.3,3.6,10.6,3.8,216.0,1.9,0.72,0.51,0.86,0.39,203.5,0,0,0,0,0,0
1570,28.6996,77.183,Adarsh Nagar,North,5174.5,10.3,34.5,73.3,36.4,222.0,1.3,0.58,0.67,0.74,0.55,204.2,0,0,3,3.9,2.2,0
1571,28.5581,77.1547,Malviya Nagar,South,5321.8,0.9,2.3,6.1,2.5,228.3,3.1,0.71,0.58,0.79,0.47,203.1,0,0,3,6.0,6.1,0
1572,28.5958,77.3048,Mayur Vihar Phase 3,East,1722.3,12.3,34.5,68.4,37.9,205.3,2.5,0.79,0.49,0.63,0.56,204.1,0,0,5,26.4,52.9,1
1573,28.5969,77.0927,Mahavir Enclave,South West,8437.6,7.6,19.1,45.8,21.3,222.9,3.7,0.79,0.5,0.69,0.48,203.3,0,1,0,0,0,0
1574,28.5493,77.1313,Mahipalpur,West,7174.8,11.9,34.0,82.4,36.1,215.3,4.0,0.72,0.45,0.68,0.53,204.1,0,0,4,16.5,13.8,1
1575,28.7429,77.0718,Rohini Sector 2,North,7316.8,1.1,3.0,8.7,3.6,224.7,4.1,0.81,0.38,0.82,0.33,203.5,0,1,3,3.6,12.7,0
1576,28.6558,77.3276,Dilshad Garden,East,1046.1,13.6,39.0,81.8,45.7,209.6,4.8,0.74,0.49,0.67,0.67,204.0,0,0,0,3.9,16.2,1
1577,28.6817,77.2069,Timarpur,North,4961.5,23.8,60.5,104.7,71.1,219.2,2.8,0.83,0.48,0.67,0.73,204.5,0,0,0,4.1,23.3,1
1578,28.6198,77.181,Old Delhi,Central,3342.9,7.3,21.7,53.8,25.9,220.0,1.5,0.85,0.71,0.74,0.64,204.0,0,0,0,8.6,7.9,0
1579,28.5923,77.0789,Vikaspuri,West,6809.5,8.7,28.0,55.6,30.6,223.0,3.1,0.87,0.36,0.74,0.63,203.9,0,0,2,0.1,2.3,0
1580,28.5934,77.0835,Dashrath Puri,South West,8420.0,2.1,5.2,15.8,5.6,222.6,3.6,0.64,0.63,0.73,0.47,203.1,0,0,2,0,0,0
1581,28.6376,77.1399,Karampura,West,6216.2,1.6,4.5,12.8,5.0,215.2,4.7,0.66,0.66,0.77,0.33,203.4,0,1,2,1.2,0,0
1582,28.5502,77.1983,Green Park,South,5999.6,0.6,1.7,5.2,1.9,224.1,2.5,0.76,0.59,0.77,0.46,203.1,0,1,1,2.7,14.9,0
1583,28.5573,77.0503,Dwarka Sector 12,South West,9134.0,16.4,45.1,91.7,53.7,215.3,3.9,0.72,0.4,0.59,0.76,204.2,0,0,4,18.8,9.2,1
1584,28.7592,77.0402,Rohini Sector 16,North West,8780.1,11.2,35.9,70.3,38.6,224.5,1.5,0.73,0.69,0.68,0.6,203.9,0,0,0,0,4.6,0
1585,28.743,77.0854,Rohini Sector 4,North,7252.9,1.0,3.3,8.5,3.7,219.0,1.1,0.84,0.59,0.78,0.32,203.1,0,1,4,3.6,1.6,0
1586,28.5348,77.2519,Kalkaji,South,4774.4,9.7,32.2,63.1,36.7,222.6,4.1,0.91,0.65,0.69,0.55,203.8,0,1,1,0.2,5.6,0
1587,28.7489,77.0092,Rohini Sector 23,North West,9107.7,4.4,11.0,26.8,13.7,220.7,5.2,0.89,0.55,0.78,0.45,203.5,0,0,0,0.4,0,0
1588,28.6428,77.0927,Hari Nagar,North West,7034.8,1.6,4.7,11.4,5.8,219.6,4.5,0.88,0.53,0.8,0.43,203.2,0,1,2,1.9,3.5,0
1589,28.5459,77.296,Jasola,South,4106.8,21.7,62.5,119.5,78.0,222.9,1.7,0.8,0.44,0.5,0.91,204.5,0,0,7,18.7,29.5,2
1590,28.6827,77.2306,Kamla Nagar,North,4073.0,32.9,84.6,137.2,98.3,223.2,5.0,0.74,0.4,0.53,0.9,204.8,0,0,10,23.8,42.4,2
1591,28.5781,77.059,Chhawla,South West,8887.0,4.6,12.5,25.3,13.9,217.0,3.0,0.81,0.37,0.8,0.45,203.6,0,1,3,6.4,6.2,0
1592,28.7099,77.1807,Azadpur,North,5338.9,15.7,42.3,91.3,45.1,216.8,2.4,0.62,0.51,0.56,0.68,204.4,0,0,2,0,0.6,1
1593,28.6651,77.2165,Tis Hazari,Central,3713.3,15.3,51.2,94.9,56.4,219.4,3.2,0.8,0.37,0.54,0.7,204.2,0,0,2,7.3,19.0,1
1594,28.5269,77.0307,Dwarka Sector 25,South West,9774.5,5.6,14.2,38.2,16.2,215.8,4.2,0.56,0.66,0.72,0.44,203.3,0,0,0,0,0,0
1595,28.6052,77.043,Najafgarh Extension,South West,8171.3,2.5,6.6,15.0,7.8,222.4,3.1,0.75,0.5,0.82,0.38,203.2,0,0,4,9.3,12.2,0
1596,28.5229,77.3086,Zakir Nagar,South East,3933.7,21.9,75.2,126.5,85.9,215.9,1.3,0.63,0.53,0.57,0.75,205.9,0,1,14,44.7,55.5,2
1597,28.5295,77.096,Kapashera,South West,9959.4,9.7,27.7,50.5,29.6,222.5,5.5,0.91,0.64,0.66,0.54,204.4,0,0,0,6.2,13.7,0
1598,28.6281,77.3064,Preet Vihar,East,1861.1,4.3,11.5,28.9,12.8,205.6,1.4,0.89,0.71,0.76,0.55,203.6,0,0,1,0,1.1,0
1599,28.7994,77.0312,Narela,North West,10865.7,24.5,58.6,100.0,66.1,222.5,1.0,0.8,0.54,0.52,0.8,204.4,0,0,2,6.6,20.2,2
1600,28.5498,77.1747,Saket,South,5653.4,8.4,20.1,47.6,23.4,223.9,5.4,0.74,0.61,0.68,0.42,203.6,0,0,1,0,7.7,0
1601,28.758,77.0741,Rohini Sector 12,North West,8217.5,15.4,47.9,105.8,51.7,217.5,3.5,0.58,0.47,0.55,0.79,204.3,0,0,3,29.6,46.6,1
1602,28.551,77.2825,New Friends Colony,South East,4099.4,9.5,25.8,52.7,28.7,223.4,4.2,0.86,0.57,0.69,0.59,204.3,0,1,3,0.4,6.2,0
1603,28.6251,77.276,Laxmi Nagar,East,2465.2,3.3,10.7,24.7,11.4,211.1,1.7,0.92,0.48,0.86,0.33,203.5,0,0,0,0,0,0
1604,28.5634,77.2004,Safdarjung Enclave,South,5229.9,14.3,45.6,98.9,50.1,225.1,2.8,0.81,0.39,0.61,0.72,204.4,0,1,2,3.4,7.7,1
1605,28.7028,77.1538,Wazirpur,North West,5907.8,15.4,47.7,104.6,58.1,215.0,2.1,0.92,0.37,0.65,0.73,204.6,0,1,9,33.0,45.1,2
1606,28.5272,77.1518,Vasant Kunj,South,10321.7,27.8,72.1,137.9,84.0,225.2,2.4,0.76,0.47,0.6,0.95,205.5,0,1,10,18.4,30.6,2
1607,28.7198,77.1063,Shalimar Bagh,North West,6455.6,5.4,17.6,48.8,21.1,215.8,1.7,0.59,0.7,0.7,0.55,203.7,0,1,0,4.5,0,0
1608,28.6384,77.2084,Paharganj,Central,2684.3,9.0,31.5,58.8,35.2,216.7,4.1,0.87,0.54,0.72,0.63,203.8,0,1,0,2.1,9.6,0
1609,28.7615,77.0887,Rohini Sector 3,North West,7873.0,2.3,6.8,16.5,7.9,217.4,2.8,0.8,0.67,0.76,0.4,203.4,0,1,3,6.5,2.4,0
1610,28.6066,77.0368,Najafgarh,West,8086.5,2.1,7.2,17.9,8.3,224.5,4.6,0.8,0.56,0.75,0.46,203.2,0,1,1,0,0,0
1611,28.7415,77.0312,Rohini Sector 19,North West,8925.7,1.7,5.9,18.4,7.0,224.6,3.1,0.72,0.61,0.85,0.42,203.1,0,0,1,5.3,1.6,0
1612,28.6131,77.0718,Bindapur,West,6944.4,0.8,2.7,8.6,3.2,224.3,1.6,0.6,0.45,0.75,0.48,203.4,0,1,0,1.1,0,0
1613,28.6011,77.0888,Mahavir Enclave,South West,8429.8,2.7,9.0,24.7,10.3,224.6,5.0,0.83,0.57,0.87,0.47,203.0,0,1,3,2.2,4.8,0
1614,28.5592,77.1856,Saket Block A,South,5425.9,2.1,5.5,15.0,6.4,225.1,4.4,0.79,0.54,0.83,0.37,203.2,0,1,1,4.9,0,0
1615,28.5289,77.2693,Sarita Vihar,South,4348.9,7.0,16.8,43.7,19.2,228.1,2.5,0.77,0.49,0.68,0.43,203.5,0,0,3,5.1,3.2,0
1616,28.5871,77.0792,Dashrath Puri,South West,8769.4,2.3,8.0,22.4,9.4,222.5,4.7,0.57,0.71,0.87,0.41,203.1,0,0,0,2.9,11.6,0
1617,28.6852,77.2143,Kashmere Gate,Central,3253.5,1.2,4.1,12.5,4.6,214.3,2.5,0.83,0.4,0.85,0.45,203.4,0,0,3,0.7,6.4,0
1618,28.5505,77.0622,Dwarka Sector 9,South West,9133.5,3.7,9.2,21.8,10.5,222.3,3.7,0.88,0.66,0.82,0.41,203.1,0,0,2,6.8,14.1,0
1619,28.7496,77.0218,Rohini Sector 20,North West,9101.7,11.9,33.0,78.4,40.4,222.9,3.5,0.67,0.46,0.69,0.59,204.2,0,0,2,9.7,5.1,0
1620,28.5449,77.2103,Hauz Khas,South East,4903.4,5.8,17.2,43.6,18.5,224.3,3.9,0.75,0.51,0.72,0.52,203.6,0,1,2,1.5,12.6,0
1621,28.5793,77.2156,Lodhi Colony,South,5043.4,9.0,26.1,55.7,28.1,222.4,5.5,0.56,0.6,0.75,0.62,204.2,0,0,0,7.2,4.2,0
1622,28.7512,77.0312,Rohini Sector 19,North West,9035.1,1.4,4.2,10.3,4.7,219.5,4.7,0.88,0.69,0.85,0.33,203.1,0,0,1,0,13.8,0
1623,28.7395,77.0554,Rohini Sector 8,North,7291.5,7.3,22.7,49.3,24.0,224.6,1.4,0.69,0.59,0.76,0.46,203.4,0,0,0,2.5,2.4,0
